symbol,open,high,low,close,volume,SMA_20,EMA_20,return_1d,return_5d,volatility_20d,date,data_source,target_return,market_return_1d,market_return_5d,market_volatility_20d,market_dispersion_1d,relative_return_1d,relative_return_5d,return_rank,vol_rank,volume_rank,inverse_vol,shock_score,jump_flag,momentum_proxy,factor_proxy,return_mean_20d,return_std_20d,volume_mean_20d,volume_std_20d,corr_to_market_20d,tail_risk_20d,market_beta_20d,return_1d_lag_1,return_5d_lag_1,volatility_20d_lag_1,market_return_1d_lag_1,relative_return_1d_lag_1,momentum_proxy_lag_1,shock_score_lag_1,factor_proxy_lag_1,corr_to_market_20d_lag_1,tail_risk_20d_lag_1,return_1d_lag_5,return_5d_lag_5,volatility_20d_lag_5,market_return_1d_lag_5,relative_return_1d_lag_5,momentum_proxy_lag_5,shock_score_lag_5,factor_proxy_lag_5,corr_to_market_20d_lag_5,tail_risk_20d_lag_5
DOGE/USD,0.13947,0.140704,0.1384355,0.139765,19236.820940639,0.147944575,0.14989027290089174,0.0018565509727181961,0.03185677371723883,0.04156022624121953,2025-12-06,alpaca,-0.007451794082924956,0.0026682856158112946,0.049132832823823726,0.03827349722137622,0.008598724110050068,-0.0008117346430930985,-0.017276059106584897,0.6,0.6,1.0,24.06146091653343,0.0195315213893808,0.0,0.007290357305326966,0.5,-0.005447716456507534,0.04156022624121953,104526.723641019,92696.08145757676,0.9641884900888259,-0.058037094229365024,0.0014498634764301484,-0.053994581893760385,-0.04477387106713693,0.04182192371979484,-0.04857710680742233,-0.005417475086338053,-0.036319361029211614,0.12953669532917592,0.4,0.9646066863994005,-0.058037094229365024,-0.07254613304118607,-0.12471728594507281,0.036106707410031094,-0.060468242600445365,-0.012077890440740702,-0.07406996479579518,0.3345053582019961,0.1,0.9475757068288745,-0.058037094229365024
ETH/USD,3022.53,3066.2,3013.377,3040.0,52.59926811,2974.55795,3063.400564346964,0.005779926088409271,0.08616426805390809,0.036977448037208864,2025-12-06,alpaca,0.006738486842105207,0.0026682856158112946,0.049132832823823726,0.03827349722137622,0.008598724110050068,0.003111640472597976,0.03703143523008436,0.8,0.4,0.4,27.04350307135071,0.08414965867764254,0.0,0.06159785164199623,0.7,-0.0002419645111330304,0.036977448037208864,43.24184326175,40.39383196084615,0.9637543256241199,-0.06402755240909525,0.001289408531787256,-0.0355484228860411,0.010236459832344336,0.03727332310451501,-0.04857710680742233,0.013028683921381234,0.018690969870269646,0.3495443749247914,0.7,0.9640627015748129,-0.06402755240909525,-0.06452865207718084,-0.07547208453158871,0.031183349757223026,-0.060468242600445365,-0.0040604094767354715,-0.024824763382311085,0.13021077614303428,0.6,0.94992623416393,-0.06402755240909525
SOL/USD,133.2575,137.3288,130.049261083,132.242,255.141373574,135.57641342362498,139.1592643417385,-0.008383323335333093,0.0439471087428458,0.04204959780859093,2025-12-06,alpaca,0.00014745693501327928,0.0026682856158112946,0.049132832823823726,0.03827349722137622,0.008598724110050068,-0.011051608951144386,-0.005185724080977928,0.2,0.8,0.8,23.781434646239322,0.26282311600743374,0.0,0.019380692330933934,0.19999999999999998,-0.0009751841334885214,0.04204959780859094,398.12670137775,475.0791420070619,0.9523659706768753,-0.04635304796866955,0.001448948598465613,-0.04092053218266811,-0.0022726313642914553,0.04217993056277749,-0.04857710680742233,0.00765657462475422,0.006181878673633855,0.18152170255808547,0.39999999999999997,0.9554596276343467,-0.04635304796866955,-0.05228618459861756,-0.11437450405321803,0.034770398548093696,-0.060468242600445365,0.008182058001827808,-0.0637271829039404,0.2353167058854243,0.5,0.9358818538020414,-0.05249929610114937
AVAX/USD,13.4945,13.8515,12.9757,13.4939,199.87071067,13.952352044325,14.28484205826387,0.006331568349615901,-0.01187024018746341,0.04336558926946252,2025-12-07,alpaca,0.011197652272508352,0.00369843541061734,-0.01912166482896669,0.03756111501833774,0.0076586157001666275,0.0026331329389985615,0.00725142464150328,0.6,1.0,0.6,23.059752818962814,0.06071939471277591,0.0,-0.002309407772980065,0.3,-0.002738845958500452,0.043365589269462525,670.0361392418,601.8251006933308,0.920399609491921,-0.06863417506170646,0.0014135979944899359,0.014949097377285003,0.049250367773639336,0.044140397169700925,0.0026682856158112946,0.01228081176147371,0.024683951361727473,0.2782215332599733,0.5,0.9235147745677654,-0.06863417506170646,0.06857804626122888,-0.09105431309904144,0.03829787579782505,0.07377676508725299,-0.005198718826024115,-0.07524253415428209,0.13574427720287766,0.4,0.9317672225400702,-0.06083088261778171
BTC/USD,89442.9635,91783.5315,87734.305,90397.4175,2.997436327,89463.447575,91470.41083901646,0.012726459009277269,-0.009868383761662325,0.02642288197917294,2025-12-07,alpaca,0.0026680242275727295,0.00369843541061734,-0.01912166482896669,0.03756111501833774,0.0076586157001666275,0.009028023598659929,0.009253281067304366,1.0,0.2,0.2,37.84597086451476,0.3416743180790354,0.0,-0.00030755134717897967,0.9,-0.0006046610291442877,0.02642288197917294,6.86885438395,8.630078363431064,0.9096154829928687,-0.045528585282173496,0.0008512208866672552,-0.0008608230240229053,0.03444564583148657,0.026639816850160827,0.0026682856158112946,-0.0035291086398342,0.009879229419574708,0.13247490907820575,0.6000000000000001,0.9154645402949851,-0.045528585282173496,0.05805173651612061,-0.0005584710949555483,0.02787232382448633,0.07377676508725299,-0.01572502857113238,0.015253307849803811,0.5641805479998114,0.5,0.9122079968505901,-0.051302860476877724
DOGE/USD,0.140055,0.142905,0.1348894085,0.1387235,46801.007511807,0.14728695,0.14882677071985442,-0.007451794082924956,-0.04876401412555276,0.04068388646203122,2025-12-07,alpaca,0.028048600273205437,0.00369843541061734,-0.01912166482896669,0.03756111501833774,0.0076586157001666275,-0.011150229493542297,-0.029642349296586067,0.2,0.6,1.0,24.579749900142016,0.2740698522804568,0.0,-0.039203181711069415,0.30000000000000004,-0.0037349484634439435,0.04068388646203122,102288.41861293779,93561.91682325736,0.9612691749378243,-0.058037094229365024,0.0013850699023119405,0.0018565509727181961,0.03185677371723883,0.04156022624121953,0.0026682856158112946,-0.0008117346430930985,0.007290357305326966,0.0195315213893808,0.5,0.9641884900888259,-0.058037094229365024,0.07667035806570688,-0.044988703709767264,0.04111486909718398,0.07377676508725299,0.0028935929784538877,-0.029176924765007904,0.07037824364299479,0.5,0.9588043807213694,-0.058037094229365024
ETH/USD,3047.376,3149.17,2917.85,3060.485,154.135071584,2976.26645,3063.1228915520155,0.006738486842105207,0.021245889385897998,0.0366425422578839,2025-12-07,alpaca,0.020937041024543523,0.00369843541061734,-0.01912166482896669,0.03756111501833774,0.0076586157001666275,0.003040051431487867,0.04036755421486469,0.8,0.4,0.4,27.290675413715018,0.08296505685773507,0.0,0.030806721800381343,0.7,0.001197628529806849,0.0366425422578839,49.6137363736,47.135378538240474,0.9650714193406502,-0.06402755240909525,0.0012524179805264743,0.005779926088409271,0.08616426805390809,0.036977448037208864,0.0026682856158112946,0.003111640472597976,0.06159785164199623,0.08414965867764254,0.7,0.9637543256241199,-0.06402755240909525,0.07073466150262253,-0.006163361411421375,0.035964117514038454,0.07377676508725299,-0.0030421035846304595,0.009648417533337984,0.08458716490322159,0.6,0.9634279489980855,-0.06402755240909525
SOL/USD,132.653,136.36,127.6,132.2615,612.070641342,135.650813423625,138.50233440443006,0.00014745693501327928,-0.04635157545605295,0.040690675123138106,2025-12-07,alpaca,0.006921893370330556,0.00369843541061734,-0.01912166482896669,0.03756111501833774,0.0076586157001666275,-0.0035509784756040607,-0.02722991062708626,0.4,0.8,0.8,24.575649119050247,0.08726760104574532,0.0,-0.03679074304156961,0.3,0.0013342275942483882,0.04069067512313812,395.86376560990004,473.8857961237633,0.9501626533180977,-0.041488814803465585,0.0013692952267977036,-0.008383323335333093,0.0439471087428458,0.04204959780859093,0.0026682856158112946,-0.011051608951144386,0.019380692330933934,0.26282311600743374,0.19999999999999998,0.9523659706768753,-0.04635304796866955,0.09484902309058607,-0.015352940132407955,0.041860610076376634,0.07377676508725299,0.02107225800333308,0.0004588388123514045,0.5033909666145836,0.5,0.9548552586553642,-0.05249929610114937
AVAX/USD,13.5575,13.7485,13.4872,13.645,103.656779485,13.905252044325,14.223904719381595,0.011197652272508352,-0.07736726800638305,0.04344433836054576,2025-12-08,alpaca,0.0704287284719678,0.01395464223363212,-0.05352323830695267,0.03621049797104002,0.01039040233017092,-0.0027569899611237687,-0.023844029699430377,0.6,1.0,0.8,23.01795372095294,0.06346026733427874,0.0,-0.050605648852906714,0.3,-0.0024373701805971925,0.043444338360545766,624.5463165403,608.8444353984468,0.9409865277130696,-0.06863417506170646,0.0014089930398269,0.006331568349615901,-0.01187024018746341,0.04336558926946252,0.00369843541061734,0.0026331329389985615,-0.002309407772980065,0.06071939471277591,0.3,0.920399609491921,-0.06863417506170646,0.08298183948447568,-0.0042579456793181425,0.04264743819709619,0.050937768128880914,0.03204407135559477,-0.018161594051808415,0.7513713647649523,0.5,0.9304569054564684,-0.06083088261778171
BTC/USD,89902.9,91558.1005726285,89692.422,90638.6,0.46961316,89348.144775,91391.19075911013,0.0026680242275727295,-0.030292902284880796,0.026337741742687215,2025-12-08,alpaca,0.022539789890841044,0.01395464223363212,-0.05352323830695267,0.03621049797104002,0.01039040233017092,-0.01128661800605939,0.023230336022071876,0.2,0.2,0.2,37.9683129285192,0.4285338443587223,0.0,-0.00353128313140446,0.5,-0.0009257870623340769,0.026337741742687215,6.31485010735,8.669329994922919,0.9186570387641063,-0.045528585282173496,0.0008339196290148422,0.012726459009277269,-0.009868383761662325,0.02642288197917294,0.00369843541061734,0.009028023598659929,-0.00030755134717897967,0.3416743180790354,0.9,0.9096154829928687,-0.045528585282173496,0.023786784399307814,0.028409527572921034,0.028345961627923043,0.050937768128880914,-0.0271509837295731,0.01450587920043076,0.9578427610795749,0.5,0.9148153515227593,-0.051302860476877724
DOGE/USD,0.1426465,0.144035,0.14123,0.1426145,10331.154048006,0.14633205,0.1482351258893921,0.028048600273205437,-0.05970218138782024,0.038181497110118034,2025-12-08,alpaca,0.03793793758699149,0.01395464223363212,-0.05352323830695267,0.03621049797104002,0.01039040233017092,0.014093958039573317,-0.006178943080867569,1.0,0.8,1.0,26.19068956906108,0.36913047981383745,0.0,-0.032940562234343905,0.6,-0.005570851036894209,0.038181497110118034,98654.99937188935,95736.16602827185,0.9651707740323885,-0.058037094229365024,0.0012701334996888848,-0.007451794082924956,-0.04876401412555276,0.04068388646203122,0.00369843541061734,-0.011150229493542297,-0.039203181711069415,0.2740698522804568,0.30000000000000004,0.9612691749378243,-0.058037094229365024,0.040007542770939875,0.00957525410867266,0.041707934701223685,0.050937768128880914,-0.01093022535794104,-0.004328394263817615,0.2620657871357625,0.3,0.9572678910695769,-0.058037094229365024
ETH/USD,3099.645,3152.7225,3078.7395,3124.5625,2.170932705,2976.329725,3068.974282832776,0.020937041024543523,-0.020639196843038943,0.03623220388504604,2025-12-08,alpaca,0.062064689056468,0.01395464223363212,-0.05352323830695267,0.03621049797104002,0.01039040233017092,0.006982398790911403,0.03288404146391373,0.8,0.4,0.4,27.599748753214485,0.1927124523239033,0.0,0.006122422310437393,0.7,0.0006421688586918384,0.03623220388504604,45.42526337005,47.458270767979975,0.9651281684845432,-0.06402755240909525,0.0012052357281682462,0.006738486842105207,0.021245889385897998,0.0366425422578839,0.00369843541061734,0.003040051431487867,0.030806721800381343,0.08296505685773507,0.7,0.9650714193406502,-0.06402755240909525,0.06460025059938634,0.051971946623406096,0.03739263350333617,0.050937768128880914,0.01366248247050543,0.03806829825091582,0.36537888714090144,0.7,0.9661169750580536,-0.06402755240909525
